DATE,HOTEL_ID,DTA,LOS,BOOKING_DOW,BOOKINGS,GMV
2020-03-10,123442,4,1,Tue,1,109.4037504
2020-03-09,125197,0,1,Mon,1,68.3608576
2020-03-03,113139,0,1,Tue,1,62.936832
2020-03-13,142408,0,1,Fri,2,111.612928
2020-03-09,108647,0,1,Mon,1,119.5181568
2020-03-02,147594,121,2,Mon,1,213.5318528
2020-03-02,653838,23,1,Mon,1,101.0863616
2020-03-18,108934,0,1,Wed,1,37.9022336
2020-03-28,150890,0,2,Sat,1,45.4777344
2020-03-02,199890,0,1,Mon,1,75.7385216
2020-03-07,217088,14,1,Sat,1,223.6709888
2020-03-05,206483,0,1,Thu,1,80.5443072
2020-03-24,175509,0,1,Tue,1,42.2299136
2020-03-14,107879,0,1,Sat,4,298.2060032
2020-03-20,109988,0,1,Fri,1,44.0681472
2020-03-08,206433,2,1,Sun,1,70.1249024
2020-03-29,234966,0,1,Sun,1,42.823424
2020-03-27,181785,0,1,Fri,1,41.3726208
2020-03-20,169043,0,1,Fri,1,65.4427648
2020-03-17,107326,3,2,Tue,1,84.7895552
2020-03-06,127695,0,1,Fri,1,66.4319488
2020-03-03,117379,1,2,Tue,1,126.1951488
2020-03-05,116745,1,1,Thu,1,77.8240512
2020-03-02,215955,1,1,Mon,1,114.6711552
2020-03-27,557423,1,1,Fri,1,90.798848
2020-03-11,269067,2,1,Wed,1,28.4143104
2020-03-08,132308,27,3,Sun,1,204.4231168
2020-03-02,107303,0,1,Mon,1,70.89152
2020-03-18,120437,0,1,Wed,1,41.7682944
2020-03-02,202082,0,1,Mon,1,50.4978432
2020-03-30,122470,0,2,Mon,1,162.0448256
2020-03-06,117854,0,1,Fri,1,86.059008
2020-03-11,110351,9,4,Wed,1,345.4560256
2020-03-10,238377,0,2,Tue,1,179.3967616
2020-03-11,106044,0,1,Wed,1,253.6927232
2020-03-11,193209,0,2,Wed,1,115.0915584
2020-03-15,183981,0,1,Sun,1,104.8370176
2020-03-12,447167,0,1,Thu,1,64.832768
2020-03-27,117022,0,1,Fri,1,45.5271936
2020-03-16,112728,0,3,Mon,1,183.040256
2020-03-20,147796,0,1,Fri,1,79.3737728
2020-03-12,211231,9,1,Thu,1,83.1491584
2020-03-07,106644,0,1,Sat,3,231.2300032
2020-03-17,202129,0,1,Tue,1,61.906432
2020-03-14,477750,0,1,Sat,1,72.7627264
2020-03-13,160799,1,1,Fri,1,92.4639744
2020-03-13,115786,0,1,Fri,1,112.3218432
2020-03-10,107637,1,1,Tue,1,103.7159424
2020-03-12,120784,0,1,Thu,1,42.0238336
2020-03-13,422182,0,1,Fri,1,84.7483392
2020-03-11,107908,0,1,Wed,1,57.5869952
2020-03-12,218825,1,1,Thu,1,64.214528
2020-03-06,170395,0,1,Fri,2,147.0916608
2020-03-15,107501,0,1,Sun,1,87.3037312
2020-03-08,117669,0,1,Sun,1,90.4856064
2020-03-27,122125,0,1,Fri,1,55.3613312
2020-03-05,120278,2,1,Thu,1,63.0027776
2020-03-02,108601,6,1,Mon,1,52.6658048
2020-03-07,139231,0,1,Sat,1,119.2873472
2020-03-10,120868,0,1,Tue,1,78.557696
2020-03-17,276520,0,1,Tue,1,88.944128
2020-03-03,221303,0,1,Tue,1,66.9100544
2020-03-19,263233,1,1,Thu,1,94.425856
2020-03-30,185159,0,1,Mon,1,42.905856
2020-03-17,327761,0,1,Tue,1,73.3150208
2020-03-27,119589,0,1,Fri,1,66.646272
2020-03-12,499123,0,1,Thu,1,65.5251968
2020-03-25,114328,1,2,Wed,1,143.1926272
2020-03-26,177894,0,1,Thu,1,56.2928128
2020-03-13,127084,0,2,Fri,1,124.2167808
2020-03-09,702352,1,1,Mon,1,51.231488
2020-03-11,311298,1,4,Wed,1,327.0324736
2020-03-28,171399,0,1,Sat,1,59.1779328
2020-03-11,106920,0,1,Wed,1,70.5040896
2020-03-15,112873,2,1,Sun,1,103.6252672
2020-03-09,142936,0,1,Mon,1,72.7544832
2020-03-14,470854,1,1,Sat,1,46.1784064
2020-03-21,575188,0,1,Sat,1,74.3783936
2020-03-14,130405,2,1,Sat,1,220.7281664
2020-03-20,201065,0,1,Fri,1,66.4237056
2020-03-11,162915,2,1,Wed,1,118.3641088
2020-03-13,647854,0,1,Fri,1,55.353088
2020-03-06,112744,1,1,Fri,1,60.9749504
2020-03-16,866834,1,1,Mon,1,82.8524032
2020-03-01,206282,20,2,Sun,1,343.1561728
2020-03-05,393283,0,1,Thu,1,82.184704
2020-03-18,234588,0,1,Wed,1,60.1423872
2020-03-04,119116,16,1,Wed,1,233.7853952
2020-03-24,135800,0,1,Tue,1,69.0697728
2020-03-01,434149,0,1,Sun,1,94.1043712
2020-03-14,507564,0,1,Sat,1,144.0251904
2020-03-27,139965,0,1,Fri,1,61.8487296
2020-03-10,107303,0,3,Tue,1,191.5142656
2020-03-21,205274,0,1,Sat,1,85.7375232
2020-03-14,105930,0,1,Sat,1,72.0785408
2020-03-14,106671,0,1,Sat,1,67.6931584
2020-03-17,129268,0,1,Tue,1,41.8177536
2020-03-18,582012,1,1,Wed,1,80.7751168
2020-03-09,311675,0,1,Mon,1,72.5978624
2020-03-27,321333,0,2,Fri,1,190.0140032
2020-03-21,139341,0,1,Sat,1,55.5014656
2020-03-17,276028,0,1,Tue,1,90.7906048
2020-03-05,129646,1,2,Thu,2,344.9119744
2020-03-19,109264,0,1,Thu,1,116.1302016
2020-03-12,141556,0,1,Thu,1,55.4849792
2020-03-17,117340,1,1,Tue,1,85.4490112
2020-03-09,129211,0,1,Mon,2,158.8629504
2020-03-22,192003,0,1,Sun,1,42.1557248
2020-03-20,244885,0,1,Fri,1,97.0884096
2020-03-20,666259,0,1,Fri,1,90.3372288
2020-03-09,308718,1,1,Mon,1,103.4274304
2020-03-17,124363,0,1,Tue,1,52.8966144
2020-03-04,139496,46,1,Wed,1,99.4212352
2020-03-06,151502,0,1,Fri,2,262.8838912
2020-03-05,128759,3,1,Thu,1,76.6782464
2020-03-25,118338,2,2,Wed,2,185.0680832
2020-03-16,262054,0,1,Mon,1,54.9986304
2020-03-14,262946,0,1,Sat,1,96.2063872
2020-03-20,117794,1,1,Fri,1,60.3731968
2020-03-20,349811,0,1,Fri,1,94.3516672
2020-03-28,199781,0,1,Sat,1,53.2016128
2020-03-10,135542,1,2,Tue,1,44.0681472
2020-03-17,216352,0,2,Tue,1,217.4391296
2020-03-03,135758,0,2,Tue,1,122.6258432
2020-03-17,109172,0,1,Tue,1,65.6735744
2020-03-13,109017,0,1,Fri,1,68.6905856
2020-03-06,195863,2,1,Fri,1,63.6210176
2020-03-06,1791290,0,1,Fri,1,41.6776192
2020-03-29,223694,0,1,Sun,1,43.4169344
2020-03-20,106697,2,1,Fri,1,78.6731008
2020-03-11,151096,1,3,Wed,1,134.1498368
2020-03-01,274738,0,1,Sun,1,89.1584512
2020-03-09,273467,5,1,Mon,1,74.1888
2020-03-24,142602,0,1,Tue,1,46.8873216
2020-03-18,209478,0,1,Wed,1,44.0104448
2020-03-14,332943,0,1,Sat,1,47.7940736
2020-03-01,209755,0,1,Sun,1,51.6271616
2020-03-12,144921,1,1,Thu,1,35.404544
2020-03-15,139442,1,1,Sun,1,127.4151424
2020-03-09,332708,0,1,Mon,1,126.2363648
2020-03-01,203928,0,1,Sun,1,64.1073664
2020-03-02,124999,0,1,Mon,1,85.4160384
2020-03-22,337679,0,1,Sun,1,57.2242944
2020-03-02,127974,0,1,Mon,1,74.4196096
2020-03-15,1734890,0,1,Sun,1,56.9440256
2020-03-04,336226,0,1,Wed,1,64.7420928
2020-03-20,210246,0,1,Fri,1,73.2243456
2020-03-03,108703,0,1,Tue,1,103.24608
2020-03-14,134565,0,1,Sat,1,47.8023168
2020-03-13,116734,77,3,Fri,1,435.323392
2020-03-13,194747,1,2,Fri,1,127.068928
2020-03-13,118903,3,2,Fri,1,18.6955776
2020-03-08,132308,0,1,Sun,1,60.4968448
2020-03-03,177993,0,1,Tue,1,69.9765248
2020-03-15,202051,0,1,Sun,1,69.531392
2020-03-07,202112,8,1,Sat,1,40.1938432
2020-03-11,131967,0,1,Wed,1,51.5777024
2020-03-19,126450,0,1,Thu,1,77.3541888
2020-03-01,221167,0,1,Sun,1,75.8209536
2020-03-21,815256,0,1,Sat,1,75.6890624
2020-03-07,699030,0,1,Sat,1,111.6871168
2020-03-09,219368,12,1,Mon,1,327.5353088
2020-03-09,184810,0,1,Mon,1,79.3243136
2020-03-23,107785,0,1,Mon,1,74.3619072
2020-03-08,118859,0,1,Sun,1,84.8142848
2020-03-15,422118,0,1,Sun,1,82.2836224
2020-03-22,126450,0,1,Sun,1,87.3284608
2020-03-04,217932,0,1,Wed,2,118.2734336
2020-03-17,114506,0,1,Tue,1,65.9208704
2020-03-01,140503,2,1,Sun,1,125.8654208
2020-03-03,108431,1,1,Tue,1,69.2676096
2020-03-26,216475,0,1,Thu,1,58.1063168
2020-03-05,333184,15,2,Thu,1,188.9671168
2020-03-01,309660,0,1,Sun,1,62.03008
2020-03-28,264604,0,1,Sat,1,59.6230656
2020-03-06,117705,0,1,Fri,1,115.3306112
2020-03-16,215259,0,1,Mon,1,48.7750144
2020-03-11,262659,0,1,Wed,1,45.8651648
2020-03-04,172678,0,1,Wed,1,104.6391808
2020-03-11,192003,3,1,Wed,2,138.5022464
2020-03-14,173638,0,2,Sat,1,112.6515712
2020-03-27,140993,0,1,Fri,2,99.1986688
2020-03-16,127108,0,2,Mon,1,212.6910464
2020-03-22,108528,0,2,Sun,1,97.2944896
2020-03-16,185156,0,1,Mon,1,40.474112
2020-03-05,212739,0,1,Thu,1,67.9816704
2020-03-11,351732,0,2,Wed,1,212.7240192
2020-03-10,459532,1,2,Tue,1,179.825408
2020-03-08,140416,15,1,Sun,1,26.7656704
2020-03-07,206837,0,1,Sat,2,162.8361728
2020-03-30,269496,0,1,Mon,1,60.4556288
2020-03-22,121886,0,1,Sun,1,57.9167232
2020-03-25,181463,0,1,Wed,1,77.0162176
2020-03-26,108241,0,1,Thu,1,77.0079744
2020-03-22,125647,0,1,Sun,1,45.9228672
2020-03-22,149820,0,1,Sun,1,64.1650688
2020-03-26,141273,0,1,Thu,1,67.5612672
2020-03-13,325273,0,1,Fri,1,55.888896
2020-03-14,150690,0,1,Sat,1,58.0156416
2020-03-19,664287,0,1,Thu,1,29.4364672
2020-03-23,117698,0,1,Mon,1,45.1480064
2020-03-10,270851,3,1,Tue,1,176.2148864
2020-03-13,264478,0,1,Fri,1,81.236736
2020-03-04,112915,3,3,Wed,1,91.4088448
2020-03-07,119117,0,1,Sat,1,167.2792576
2020-03-20,194597,0,1,Fri,1,81.566464
2020-03-10,485487,1,1,Tue,1,50.448384
2020-03-27,129308,0,1,Fri,1,45.9228672
2020-03-04,139237,2,2,Wed,1,147.0339584
2020-03-15,216338,6,1,Sun,1,103.9962112
2020-03-27,324150,0,2,Fri,2,351.3746432
2020-03-21,196559,0,2,Sat,1,170.9722112
2020-03-15,668894,0,1,Sun,1,121.1420672
2020-03-21,128782,0,1,Sat,1,57.2325376
2020-03-11,138399,0,2,Wed,1,82.8359168
2020-03-13,142159,0,1,Fri,1,55.1222784
2020-03-06,453993,18,1,Fri,1,222.2943744
2020-03-01,324439,0,1,Sun,1,48.8244736
2020-03-06,210943,0,2,Fri,1,146.0365312
2020-03-19,210173,0,1,Thu,1,60.0022528
2020-03-17,192682,0,1,Tue,1,62.1372416
2020-03-08,422182,0,1,Sun,1,84.2949632
2020-03-02,276026,1,1,Mon,1,88.7133184
2020-03-26,364544,0,1,Thu,1,43.606528
2020-03-19,565892,0,2,Thu,1,256.6437888
2020-03-01,116910,5,1,Sun,1,72.8781312
2020-03-12,215139,0,1,Thu,1,51.025408
2020-03-17,112899,0,1,Tue,1,95.62112
2020-03-06,219501,0,1,Fri,1,50.9182464
2020-03-08,1036814,0,1,Sun,3,156.4476928
2020-03-14,116588,0,5,Sat,1,312.582144
2020-03-10,208816,1,1,Tue,1,92.9255936
2020-03-15,243649,0,1,Sun,1,98.1188096
2020-03-26,455252,0,1,Thu,1,104.4166144
2020-03-17,124363,0,2,Tue,1,106.0734976
2020-03-24,261640,0,1,Tue,1,73.2490752
2020-03-27,328000,0,1,Fri,2,138.27968
2020-03-19,116018,0,1,Thu,1,49.7394688
2020-03-01,688488,5,1,Sun,1,101.927168
2020-03-07,118100,0,1,Sat,1,79.0028288
2020-03-05,123169,0,1,Thu,1,33.096448
2020-03-06,140941,0,1,Fri,1,97.4923264
2020-03-11,196620,1,1,Wed,1,67.1738368
2020-03-12,113757,0,3,Thu,1,204.5220352
2020-03-06,118589,0,7,Fri,1,661.4920704
2020-03-17,198651,0,1,Tue,2,146.5970688
2020-03-21,432528,0,1,Sat,2,140.216832
2020-03-08,114139,0,1,Sun,1,55.4684928
2020-03-15,161793,0,1,Sun,1,59.6148224
2020-03-16,201495,1,1,Mon,1,55.064576
2020-03-06,110630,0,1,Fri,1,37.2510208
2020-03-18,193236,100,3,Wed,1,247.1970816
2020-03-14,312907,0,1,Sat,1,89.5541248
2020-03-30,111511,0,1,Mon,1,47.5467776
2020-03-18,193864,0,1,Wed,1,83.0255104
2020-03-10,678893,0,1,Tue,1,100.0806912
2020-03-08,225914,0,1,Sun,1,85.4242816
2020-03-19,112047,0,2,Thu,1,149.2925952
2020-03-02,175600,5,1,Mon,1,91.1862784
2020-03-28,368514,1,2,Sat,1,163.4873856
2020-03-05,430597,0,1,Thu,1,65.0635776
2020-03-16,209242,0,1,Mon,2,154.395136
2020-03-17,105739,0,1,Tue,1,98.7370496
2020-03-26,201427,0,1,Thu,1,48.6183936
2020-03-22,476515,0,1,Sun,1,55.3613312
2020-03-30,209285,0,1,Mon,1,55.559168
2020-03-16,149486,0,1,Mon,1,77.0162176
2020-03-22,311232,0,1,Sun,2,118.0755968
2020-03-03,116018,0,2,Tue,1,116.0395264
2020-03-11,200305,1,2,Wed,1,123.5490816
2020-03-28,106063,0,1,Sat,1,114.3991296
2020-03-14,269149,0,1,Sat,1,132.2044416
2020-03-24,142244,0,2,Tue,1,144.0251904
2020-03-17,552362,0,1,Tue,1,65.5004672
2020-03-10,150381,0,1,Tue,1,47.851776
2020-03-10,582012,1,1,Tue,1,92.2166784
2020-03-29,486518,0,1,Sun,1,57.4880768
2020-03-09,201346,0,2,Mon,1,123.6644864
2020-03-16,332943,0,1,Mon,1,43.6395008
2020-03-29,117676,0,1,Sun,1,35.816704
2020-03-09,265809,11,2,Mon,1,177.5008256
2020-03-11,664411,0,1,Wed,1,85.564416
2020-03-02,631129,0,1,Mon,1,112.5361664
2020-03-07,225877,0,2,Sat,1,224.2809856
2020-03-22,116874,0,2,Sun,1,68.3608576
2020-03-01,107268,2,1,Sun,1,74.8152832
2020-03-17,133198,0,1,Tue,1,81.690112
2020-03-03,116851,3,1,Tue,1,85.9271168
2020-03-17,208293,0,1,Tue,1,60.092928
2020-03-19,109476,0,1,Thu,1,33.7394176
2020-03-13,181113,0,1,Fri,1,57.1006464
2020-03-15,196366,0,1,Sun,2,187.5080704
2020-03-03,1679201,3,1,Tue,1,126.1044736
2020-03-06,141771,0,1,Fri,2,104.27648
2020-03-16,186061,0,1,Mon,1,45.3046272
2020-03-04,569271,0,1,Wed,1,44.4061184
2020-03-13,194743,0,1,Fri,2,165.8944
2020-03-06,209203,0,1,Fri,1,60.3896832
2020-03-15,228761,0,1,Sun,3,143.555328
2020-03-03,109274,1,1,Tue,1,100.7071744
2020-03-16,117549,0,1,Mon,1,80.7091712
2020-03-17,202420,3,2,Tue,1,182.957824
2020-03-06,377242,0,2,Fri,1,175.1432704
2020-03-15,752674,0,1,Sun,1,45.8074624
2020-03-12,134898,0,1,Thu,1,49.0635264
2020-03-12,400717,0,3,Thu,1,370.7956224
2020-03-21,169517,0,2,Sat,1,120.8700416
2020-03-22,106521,0,2,Sun,1,87.7241344
2020-03-18,259243,2,1,Wed,1,115.6438528
2020-03-14,214987,0,1,Sat,1,67.099648
2020-03-01,173617,0,1,Sun,1,67.2562688
2020-03-01,123792,89,2,Sun,1,291.7103616
2020-03-19,111949,2,1,Thu,1,66.5803264
2020-03-18,202137,0,1,Wed,1,40.1196544
2020-03-20,229024,0,1,Fri,1,64.338176
2020-03-25,162590,0,2,Wed,1,192.9897984
2020-03-25,205448,1,1,Wed,1,60.5710336
2020-03-20,117004,0,1,Fri,2,135.1390208
2020-03-13,121943,1,1,Fri,1,99.825152
2020-03-13,109459,0,2,Fri,1,126.2775808
2020-03-20,602129,0,1,Fri,1,98.2094848
2020-03-17,205981,0,2,Tue,1,205.1237888
2020-03-14,194653,1,3,Sat,1,214.0676608
2020-03-03,194730,0,3,Tue,1,118.2569472
2020-03-13,185915,1,1,Fri,1,50.613248
2020-03-21,169148,0,1,Sat,1,81.6406528
2020-03-17,135207,0,1,Tue,1,60.9749504
2020-03-27,109490,0,1,Fri,1,57.331456
2020-03-15,142237,0,1,Sun,1,47.0934016
2020-03-16,242769,0,1,Mon,1,57.331456
2020-03-06,128135,0,1,Fri,1,52.9955328
2020-03-17,246230,0,1,Tue,2,110.6732032
2020-03-03,127431,0,1,Tue,2,135.5346944
2020-03-04,121202,1,2,Wed,1,179.9243264
2020-03-13,105438,0,1,Fri,1,118.8422144
2020-03-06,108440,0,1,Fri,1,97.022464
2020-03-15,204896,0,1,Sun,1,141.5852032
2020-03-14,202104,0,1,Sat,1,41.051136
2020-03-11,1734890,0,1,Wed,1,45.0738176
2020-03-07,209652,0,1,Sat,1,89.2820992
2020-03-11,111189,13,3,Wed,1,181.6306688
2020-03-11,125647,0,1,Wed,1,55.9960576
2020-03-03,175229,0,1,Tue,1,69.078016
2020-03-11,112899,2,1,Wed,1,84.5175296
2020-03-04,200044,0,1,Wed,1,52.3772928
2020-03-09,108537,3,1,Mon,1,85.4242816
2020-03-27,270678,0,1,Fri,2,108.1178112
2020-03-12,134565,0,1,Thu,1,52.5009408
2020-03-21,163390,0,1,Sat,1,60.0269824
2020-03-29,139311,0,1,Sun,1,54.5947136
2020-03-04,224280,3,1,Wed,1,147.1988224
2020-03-07,263988,1,1,Sat,1,86.4217088
2020-03-08,114522,0,1,Sun,1,105.7684992
2020-03-05,147664,0,1,Thu,1,55.600384
2020-03-26,195982,0,1,Thu,1,22.998528
2020-03-04,109882,0,1,Wed,1,46.9120512
2020-03-11,105755,1,1,Wed,1,111.2254976
2020-03-16,112914,7,2,Mon,1,39.3695232
2020-03-01,106836,1,1,Sun,1,127.4481152
2020-03-07,149440,0,1,Sat,1,58.4772608
2020-03-25,134685,0,1,Wed,1,59.6230656
2020-03-11,308998,0,5,Wed,1,405.5489536
2020-03-16,111194,0,1,Mon,1,47.9424512
2020-03-15,125326,0,1,Sun,1,64.1568256
2020-03-28,148586,0,1,Sat,1,89.892096
2020-03-17,108781,0,1,Tue,1,78.0960768
2020-03-14,1939987,0,1,Sat,1,188.1840128
2020-03-18,203920,0,1,Wed,1,90.9389824
2020-03-30,242169,0,1,Mon,1,50.4813568
2020-03-04,309581,6,1,Wed,1,185.636864
2020-03-17,138412,0,1,Tue,1,55.3613312
2020-03-03,127143,3,2,Tue,1,218.3046656
2020-03-29,149631,0,1,Sun,3,180.5755392
2020-03-08,255662,0,1,Sun,1,85.7375232
2020-03-13,129328,1,1,Fri,1,74.4278528
2020-03-09,153607,11,2,Mon,1,302.4677376
2020-03-07,118391,0,1,Sat,3,265.0023936
2020-03-01,266128,0,1,Sun,1,79.4397184
2020-03-05,107735,0,1,Thu,1,81.1790336
2020-03-17,230441,0,1,Tue,1,75.1037952
2020-03-18,278887,0,1,Wed,1,72.7215104
2020-03-23,192371,0,1,Mon,1,143.6295168
2020-03-08,208816,2,2,Sun,1,186.749696
2020-03-18,332943,0,1,Wed,1,46.821376
2020-03-12,105456,0,1,Thu,1,62.483456
2020-03-08,112911,0,1,Sun,1,184.111872
2020-03-27,175042,0,1,Fri,1,67.0254592
2020-03-29,810284,0,1,Sun,1,31.6703744
2020-03-12,124363,8,2,Thu,1,105.3975552
2020-03-26,108241,1,1,Thu,1,68.5257216
2020-03-03,206143,0,1,Tue,1,38.3143936
2020-03-06,108379,1,2,Fri,1,124.6784
2020-03-06,109517,0,1,Fri,2,189.4122496
2020-03-11,203939,0,1,Wed,1,51.8991872
2020-03-19,621870,0,1,Thu,1,97.0307072
2020-03-14,111856,0,1,Sat,1,46.5493504
2020-03-20,164897,0,1,Fri,1,91.5984384
2020-03-17,117379,0,1,Tue,2,123.3677312
2020-03-29,187309,0,1,Sun,1,63.9095296
2020-03-04,163751,1,1,Wed,1,140.3487232
2020-03-16,274437,0,1,Mon,1,69.5149056
2020-03-14,185038,0,1,Sat,1,58.9553664
2020-03-06,107457,0,2,Fri,1,218.7662848
2020-03-29,163207,0,1,Sun,1,80.7503872
2020-03-21,255158,0,1,Sat,1,89.8591232
2020-03-10,178641,0,2,Tue,1,150.2570496
2020-03-05,169454,1,1,Thu,1,89.5129088
2020-03-27,130240,0,1,Fri,1,58.1722624
2020-03-08,149000,7,1,Sun,2,98.1929984
2020-03-15,617088,0,1,Sun,1,93.477888
2020-03-18,122711,2,1,Wed,1,112.4207616
2020-03-15,229107,0,1,Sun,1,40.3669504
2020-03-19,225826,0,1,Thu,1,52.5256704
2020-03-11,1026778,0,1,Wed,1,62.9862912
2020-03-18,116494,0,1,Wed,1,69.407744
2020-03-19,687091,0,1,Thu,1,69.9270656
2020-03-01,115754,13,1,Sun,1,99.412992
2020-03-16,206585,0,1,Mon,1,86.0260352
2020-03-24,149348,0,1,Tue,3,215.4525184
2020-03-05,561413,1,1,Thu,1,90.5433088
2020-03-24,112424,1,1,Tue,1,72.375296
2020-03-08,978716,0,1,Sun,1,81.690112
2020-03-26,105771,0,1,Thu,1,77.939456
2020-03-14,199303,0,2,Sat,1,166.0427776
2020-03-17,447167,0,1,Tue,1,65.5499264
2020-03-07,220951,0,1,Sat,1,70.396928
2020-03-08,739820,2,1,Sun,1,411.047168
2020-03-19,186808,0,1,Thu,1,55.2129536
2020-03-11,205425,2,2,Wed,1,208.882688
2020-03-23,209908,0,1,Mon,1,64.7750656
2020-03-25,174195,0,1,Wed,1,66.646272
2020-03-17,495525,0,1,Tue,1,79.4726912
2020-03-08,238377,0,1,Sun,1,94.4588288
2020-03-08,148879,0,1,Sun,1,50.3989248
2020-03-18,276183,0,1,Wed,1,25.7270272
2020-03-05,147995,1,1,Thu,1,51.6601344
2020-03-24,105741,0,1,Tue,1,75.9940608
2020-03-29,199094,0,1,Sun,1,72.457728
2020-03-21,169617,0,1,Sat,2,150.273536
2020-03-16,267206,0,1,Mon,1,121.1832832
2020-03-10,119487,7,1,Tue,1,40.3174912
2020-03-13,196366,0,2,Fri,1,154.5682432
2020-03-13,413145,1,1,Fri,1,121.5542272
2020-03-14,708731,0,1,Sat,1,70.6194944
2020-03-14,439572,61,4,Sat,1,1006.371072
2020-03-21,202161,0,2,Sat,1,108.1260544
2020-03-19,2145017,1,7,Thu,1,524.7785984
2020-03-22,132878,1,2,Sun,1,180.773376
2020-03-10,106743,0,1,Tue,1,75.095552
2020-03-29,173869,1,1,Sun,1,108.5299712
2020-03-04,278344,2,1,Wed,1,102.8504064
2020-03-05,623008,1,1,Thu,1,90.9472256
2020-03-04,264415,3,2,Wed,1,128.7258112
2020-03-18,233779,0,1,Wed,1,61.947648
2020-03-28,202194,0,1,Sat,1,52.13824
2020-03-13,124086,0,1,Fri,1,54.4957952
2020-03-01,117676,0,4,Sun,1,135.9963136
2020-03-14,111955,0,1,Sat,1,53.498368
2020-03-19,117897,1,1,Thu,1,64.7668224
2020-03-28,181324,0,1,Sat,1,57.2160512
2020-03-20,205362,1,1,Fri,1,55.3201152
2020-03-28,181113,1,1,Sat,1,46.78016
2020-03-22,128985,0,1,Sun,1,68.0393728
2020-03-21,121886,0,1,Sat,1,78.8709376
2020-03-18,1023068,1,1,Wed,1,46.3102976
2020-03-23,324500,0,1,Mon,1,73.488128
2020-03-21,216325,0,1,Sat,1,71.5262464
2020-03-20,127507,0,1,Fri,1,57.29024
2020-03-21,107202,0,1,Sat,1,74.3454208
2020-03-15,142602,0,1,Sun,1,46.862592
2020-03-09,688771,1,3,Mon,1,247.8235648
2020-03-09,201406,1,1,Mon,1,47.81056
2020-03-17,114506,1,4,Tue,1,216.5653504
2020-03-03,2063615,1,1,Tue,2,178.67136
2020-03-23,225538,0,1,Mon,1,46.8873216
2020-03-28,164824,0,1,Sat,1,77.5190528
2020-03-09,130975,0,1,Mon,1,63.802368
2020-03-05,149351,0,1,Thu,1,73.2243456
2020-03-20,112420,6,5,Fri,1,328.3019264
2020-03-25,111539,0,1,Wed,1,35.5117056
2020-03-06,198656,0,2,Fri,1,130.8608
2020-03-26,139319,0,1,Thu,1,68.7565312
2020-03-10,127261,0,1,Tue,1,91.2027648
2020-03-16,171399,1,1,Mon,1,51.7755392
2020-03-07,124283,6,2,Sat,1,149.2348928
2020-03-01,113325,0,1,Sun,1,114.7618304
2020-03-29,108528,0,1,Sun,1,40.515328
2020-03-04,264265,5,1,Wed,1,56.630784
2020-03-30,128231,0,1,Mon,1,39.7651968
2020-03-22,264428,0,1,Sun,1,41.3726208
2020-03-01,108566,14,1,Sun,1,72.4000256
2020-03-13,122979,0,1,Fri,2,119.4769408
2020-03-03,646239,1,1,Tue,1,113.9704832
2020-03-14,202949,0,1,Sat,2,136.7052288
2020-03-20,111831,0,2,Fri,1,108.1178112
2020-03-15,229279,0,1,Sun,1,54.1660672
2020-03-21,120784,0,1,Sat,1,43.1036928
2020-03-13,454094,1,1,Fri,1,52.3690496
2020-03-15,432675,1,1,Sun,1,52.5833728
2020-03-21,134833,0,1,Sat,1,62.2526464
2020-03-14,613352,0,1,Sat,1,56.218624
2020-03-08,922361,1,1,Sun,1,90.3372288
2020-03-21,106521,0,1,Sat,5,200.598272
2020-03-22,509781,0,1,Sun,1,59.3757696
2020-03-22,207768,0,1,Sun,1,115.7180416
2020-03-26,167094,0,2,Thu,1,102.5289216
2020-03-06,124452,1,1,Fri,1,136.1117184
2020-03-26,255318,0,1,Thu,1,59.0872576
2020-03-12,616082,0,1,Thu,1,65.5581696
2020-03-16,263988,0,1,Mon,2,199.6008448
2020-03-19,124953,0,1,Thu,1,53.3582336
2020-03-15,194451,0,1,Sun,1,55.5838976
2020-03-19,206661,1,2,Thu,1,241.0806272
2020-03-26,135280,1,1,Thu,1,53.415936
2020-03-19,276570,0,1,Thu,1,86.3557632
2020-03-04,164429,0,1,Wed,1,65.9620864
2020-03-19,309201,0,2,Thu,1,99.000832
2020-03-20,190558,0,1,Fri,1,43.2685568
2020-03-14,114877,0,1,Sat,1,62.8379136
2020-03-25,443972,0,1,Wed,1,64.1403392
2020-03-15,1041707,0,1,Sun,1,91.169792
2020-03-10,183003,2,3,Tue,1,160.6105088
2020-03-26,323213,0,1,Thu,1,60.9667072
2020-03-01,221292,0,1,Sun,1,48.758528
2020-03-06,107202,1,1,Fri,1,98.4567808
2020-03-15,209386,0,1,Sun,2,91.7220864
2020-03-17,204469,0,1,Tue,1,96.4619264
2020-03-13,308397,0,1,Fri,1,75.9446016
2020-03-19,121482,0,1,Thu,1,97.7478656
2020-03-03,176607,0,1,Tue,1,105.2986368
2020-03-18,575399,0,1,Wed,2,125.09056
2020-03-02,126134,2,1,Mon,1,61.988864
2020-03-03,115698,0,1,Tue,1,58.8646912
2020-03-27,124415,0,1,Fri,1,57.6694272
2020-03-21,113732,0,1,Sat,3,120.927744
2020-03-11,126907,0,1,Wed,1,63.7116928
2020-03-03,121330,2,1,Tue,1,72.1444864
2020-03-06,120400,0,3,Fri,1,154.9804032
2020-03-06,191030,0,1,Fri,1,51.31392
2020-03-18,135575,0,1,Wed,1,51.9816192
